,CustomerID,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer,Age
348,11396,High School,Manual,M,M,0,1,2,2,16243,87,0,"25,45"
349,11398,Bachelors ,Clerical,M,S,1,0,0,0,66885,73,0,"25,45"
350,11399,Bachelors ,Clerical,F,S,1,0,0,1,58624,47,0,"25,45"
351,11400,Graduate Degree,Clerical,M,S,1,0,0,0,74702,65,0,"25,45"
352,11401,Graduate Degree,Clerical,F,M,1,0,0,0,65127,51,0,"25,45"
353,11402,Graduate Degree,Clerical,F,M,1,0,0,0,65243,52,0,"25,45"
354,11403,Graduate Degree,Clerical,F,S,1,0,0,0,52357,46,1,"25,45"
355,11404,Partial College,Manual,F,S,0,2,0,3,17764,39,0,"45,55"
356,11405,Partial College,Manual,F,S,0,2,0,3,23009,42,0,"45,55"
357,11406,Partial College,Manual,F,M,1,1,0,2,32283,42,0,"45,55"
358,11407,Partial College,Manual,M,M,1,1,0,2,46377,71,0,"45,55"
359,11408,High School,Manual,M,M,0,2,1,2,25070,78,0,"45,55"
360,11409,High School,Manual,F,S,1,1,2,2,24171,55,0,"25,45"
361,11410,Partial College,Manual,M,M,1,0,1,1,19553,77,0,"25,45"
362,11411,Partial College,Professional,M,M,0,1,2,3,118844,111,1,"25,45"
363,11412,Partial College,Professional,F,S,1,1,2,4,97749,68,1,"25,45"
364,11413,Partial College,Professional,F,M,0,1,2,4,106318,76,1,"25,45"
365,11414,Partial College,Professional,M,S,1,1,2,4,122977,105,1,"25,45"
366,11415,Partial College,Professional,M,S,0,2,0,5,133666,73,0,"45,55"
367,11416,Partial High School,Skilled Manual,F,M,1,4,1,3,68671,56,0,"45,55"
368,11417,High School,Professional,F,M,1,2,1,5,66944,57,0,"45,55"
369,11418,Partial College,Professional,M,S,0,2,0,5,124183,72,0,"45,55"
370,11419,Graduate Degree,Management,M,M,1,4,4,4,173468,147,1,"45,55"
371,11420,Bachelors ,Management,M,M,1,4,3,3,126123,122,0,"45,55"
372,11421,Bachelors ,Management,F,M,1,4,4,4,119995,86,0,"45,55"
373,11422,Bachelors ,Management,M,M,1,3,4,4,178271,153,1,"45,55"
374,11423,Partial College,Professional,F,M,0,1,2,4,96153,73,0,"25,45"
375,11424,Partial College,Professional,F,M,1,2,2,4,97870,79,0,"45,55"
376,11425,High School,Professional,F,M,1,2,2,4,95006,73,1,"25,45"
377,11426,Bachelors ,Management,M,M,1,4,4,4,167289,157,1,"45,55"
378,11427,Partial College,Professional,F,M,1,2,5,5,135157,104,1,"45,55"
379,11428,Bachelors ,Management,F,S,1,2,5,5,141365,103,1,"45,55"
380,11431,Partial College,Professional,M,M,1,2,5,5,155272,169,1,"45,55"
381,11432,High School,Professional,F,M,1,2,2,4,110522,71,0,"45,55"
382,11433,High School,Professional,M,M,0,2,2,5,117813,114,0,"45,55"
383,11434,Partial College,Professional,M,M,1,4,5,5,157571,160,1,"45,55"
384,11435,Partial College,Management,F,S,1,4,4,4,103125,76,1,"45,55"
385,11436,Partial College,Management,F,M,0,4,5,5,129459,102,1,"45,55"
386,11437,High School,Management,M,M,1,3,1,4,115406,97,0,"45,55"
387,11438,High School,Management,F,M,1,4,5,5,124748,101,0,"45,55"
388,11439,High School,Management,F,M,0,3,1,4,101472,64,0,"45,55"
389,11440,Partial High School,Skilled Manual,M,M,0,2,0,5,129124,80,0,"45,55"
390,11441,Partial High School,Skilled Manual,F,M,0,2,0,5,86128,52,0,"45,55"
391,11443,Bachelors ,Professional,F,S,0,4,0,0,90092,49,0,<25
392,11444,Bachelors ,Professional,F,M,1,3,0,0,82396,55,0,<25
393,11445,Bachelors ,Professional,F,S,0,3,0,0,93232,49,0,<25
394,11446,Bachelors ,Professional,F,S,0,3,0,0,75369,47,0,<25
395,11447,Bachelors ,Professional,F,M,1,4,0,0,84894,56,0,<25
396,11448,Bachelors ,Professional,M,S,1,3,0,0,125223,83,0,<25
397,11449,Bachelors ,Professional,M,M,1,3,0,0,123087,77,1,<25
398,11450,High School,Management,M,S,1,4,5,5,168818,150,1,<25
399,11451,Bachelors ,Professional,M,S,0,4,0,0,101221,79,1,<25
400,11452,Bachelors ,Professional,F,S,0,3,0,0,105179,50,1,"25,45"
401,11453,Bachelors ,Professional,M,S,0,3,0,0,128332,80,1,"25,45"
402,11454,Bachelors ,Professional,F,S,0,3,0,0,96679,50,1,<25
403,11455,High School,Management,M,M,1,2,5,5,119933,158,0,<25
404,11456,Partial High School,Professional,M,M,1,4,5,5,148624,165,0,<25
405,11458,High School,Management,F,M,1,2,5,5,96708,100,0,"25,45"
406,11459,Bachelors ,Professional,F,S,0,3,0,0,116530,56,1,"25,45"
407,11460,Bachelors ,Professional,M,S,0,3,0,0,131594,78,0,"25,45"
408,11461,Bachelors ,Professional,M,S,0,3,0,0,129368,81,0,"25,45"
409,11462,High School,Management,F,M,1,4,5,5,130446,99,0,"25,45"
410,11463,High School,Management,F,M,0,4,5,5,128326,104,1,"25,45"
411,11464,Bachelors ,Professional,M,M,1,4,0,0,130431,90,0,"25,45"
412,11465,Bachelors ,Professional,M,M,0,4,0,0,121455,86,1,"25,45"
413,11466,Partial High School,Management,M,M,1,4,5,5,161354,166,1,"25,45"
414,11467,Graduate Degree,Management,M,M,1,4,5,5,184160,173,1,"25,45"
415,11468,Bachelors ,Skilled Manual,F,M,1,0,1,1,53712,56,0,<25
416,11469,Partial High School,Manual,M,S,0,2,0,0,16778,52,0,"25,45"
417,11470,Partial High School,Manual,M,S,0,2,0,0,22461,58,1,"25,45"
418,11471,Partial College,Clerical,F,S,1,1,0,0,55730,48,0,"25,45"
419,11472,Bachelors ,Professional,M,S,1,2,2,3,95063,102,1,"25,45"
420,11473,Partial High School,Manual,F,S,0,2,0,0,20203,34,0,<25
421,11474,Partial High School,Manual,M,S,1,2,0,0,19807,53,0,<25
422,11475,High School,Manual,M,S,0,1,0,0,62398,63,1,<25
423,11476,Bachelors ,Skilled Manual,F,M,1,0,1,1,57543,57,0,<25
424,11477,High School,Manual,M,S,0,1,0,0,55135,68,0,"25,45"
425,11478,High School,Manual,M,S,0,1,0,0,37430,61,0,"25,45"
426,11479,Bachelors ,Skilled Manual,M,M,1,0,1,1,54411,80,0,"25,45"
427,11480,Bachelors ,Skilled Manual,F,M,1,0,1,1,50264,57,1,"25,45"
428,11481,Bachelors ,Skilled Manual,F,M,1,0,1,1,46077,56,1,"25,45"
429,11482,High School,Manual,F,S,0,1,0,0,48362,45,0,"25,45"
430,11483,Bachelors ,Skilled Manual,M,M,1,1,1,1,49033,85,0,"25,45"
431,11484,Partial College,Clerical,M,S,1,0,2,2,64690,95,1,"25,45"
432,11485,Partial College,Clerical,M,M,0,0,2,2,46450,96,0,"25,45"
433,11487,Partial High School,Manual,F,S,0,2,0,0,11294,37,0,"25,45"
434,11488,Partial High School,Manual,M,S,1,2,0,0,20671,64,1,"25,45"
435,11489,Partial High School,Manual,F,S,0,2,0,0,12493,37,0,"25,45"
436,11490,Partial High School,Manual,M,S,0,2,0,0,19957,61,0,"25,45"
437,11491,Partial High School,Manual,M,M,0,2,0,0,19114,65,0,"25,45"
438,11492,High School,Manual,M,S,0,1,0,0,44555,64,0,"25,45"
439,11493,Partial College,Clerical,F,S,1,0,2,2,59609,63,0,"25,45"
440,11495,Partial College,Clerical,M,S,1,1,2,2,52156,91,1,"25,45"
441,11496,Partial College,Clerical,M,S,1,2,2,2,56036,83,1,"25,45"
442,11497,Partial College,Clerical,F,S,1,2,2,2,55863,61,0,"25,45"
443,11498,Partial College,Clerical,M,S,1,2,3,3,51689,104,1,<25
444,11499,Partial College,Clerical,M,S,1,2,3,3,54209,102,1,<25
445,11500,Graduate Degree,Skilled Manual,F,S,1,0,0,0,67375,45,1,<25
446,11501,Partial College,Clerical,F,S,1,2,3,3,38001,60,1,<25
447,11503,Graduate Degree,Skilled Manual,M,M,1,0,0,1,66443,56,0,>=55
448,11504,Bachelors ,Skilled Manual,F,M,1,1,0,1,58099,41,0,>=55
449,11505,Graduate Degree,Skilled Manual,F,S,1,0,0,0,78323,41,1,"25,45"
450,11506,Graduate Degree,Skilled Manual,M,S,0,0,0,0,97574,76,1,"25,45"
451,11507,Graduate Degree,Skilled Manual,F,S,1,0,0,0,88622,53,1,"25,45"
452,11508,Graduate Degree,Skilled Manual,F,S,1,0,0,0,79075,49,1,"25,45"
453,11509,Bachelors ,Skilled Manual,F,M,1,1,0,1,50793,45,0,"45,55"
454,11510,Bachelors ,Skilled Manual,M,M,1,1,0,1,64915,76,0,"45,55"
455,11512,Partial High School,Manual,F,S,1,2,0,3,22047,40,0,"25,45"
456,11513,Partial High School,Manual,F,S,0,2,0,3,11539,37,0,"25,45"
457,11514,High School,Clerical,M,M,1,1,0,1,44260,71,0,"25,45"
458,11515,High School,Clerical,F,M,1,1,0,1,23306,42,0,"25,45"
459,11517,Partial College,Clerical,F,M,1,1,0,1,47031,50,0,"25,45"
460,11518,Partial College,Clerical,M,M,1,1,0,1,64655,76,0,"25,45"
461,11519,Partial College,Clerical,M,M,1,1,0,1,73345,75,0,"25,45"
462,11520,Partial College,Clerical,F,M,1,1,0,1,31056,41,0,"25,45"
463,11521,Partial College,Clerical,F,M,1,1,0,1,48439,46,0,"25,45"
464,11522,Graduate Degree,Skilled Manual,M,M,1,0,0,5,152220,93,0,"25,45"
465,11523,Partial College,Clerical,M,M,1,1,0,1,69857,82,0,"25,45"
466,11524,Partial College,Clerical,F,M,1,1,0,1,40792,53,0,"25,45"
467,11525,Partial College,Clerical,F,M,1,1,0,1,38845,52,0,"25,45"
468,11526,Partial College,Clerical,F,M,1,1,0,1,59253,48,0,"25,45"
469,11527,Partial College,Clerical,F,M,1,1,0,1,62613,55,0,"25,45"
470,11528,Partial College,Clerical,F,M,1,1,0,1,45219,49,0,"25,45"
471,11529,Partial College,Clerical,M,M,1,1,0,1,52570,74,0,"25,45"
472,11530,Partial College,Clerical,M,M,1,1,0,1,57850,74,0,"25,45"
473,11531,Partial College,Clerical,F,M,1,1,0,1,36573,48,0,"25,45"
474,11532,Partial College,Clerical,F,M,1,1,0,1,35124,50,0,"25,45"
475,11533,Partial College,Clerical,F,M,1,1,0,1,42834,49,0,"25,45"
476,11534,Graduate Degree,Skilled Manual,M,S,1,0,0,4,99505,77,1,"25,45"
477,11536,Graduate Degree,Skilled Manual,M,M,1,0,0,4,108921,84,0,"25,45"
478,11537,Graduate Degree,Skilled Manual,M,M,1,0,0,4,105989,81,0,"25,45"
479,11538,Graduate Degree,Skilled Manual,F,S,0,0,0,4,97760,50,0,"25,45"
480,11540,Graduate Degree,Skilled Manual,M,S,1,0,0,4,113091,83,1,"25,45"
481,11541,Graduate Degree,Skilled Manual,M,S,0,0,0,4,112331,75,0,"25,45"
482,11542,Partial College,Manual,M,S,0,0,1,1,20740,72,0,"25,45"
483,11543,Partial College,Manual,F,M,1,1,1,1,15522,49,1,"25,45"
484,11544,Bachelors ,Clerical,M,M,1,0,0,1,57071,75,0,"25,45"
485,11545,Bachelors ,Clerical,M,M,1,0,0,1,75949,78,0,"25,45"
486,11547,Graduate Degree,Clerical,F,M,1,0,0,0,76554,51,0,"25,45"
487,11548,Graduate Degree,Clerical,M,S,1,0,0,0,59117,69,0,"25,45"
488,11549,Bachelors ,Clerical,F,M,1,0,0,0,50134,57,0,"25,45"
489,11552,Partial College,Manual,M,S,0,1,1,1,13541,69,1,"25,45"
490,11553,Partial College,Manual,F,M,1,1,1,1,25627,53,1,"25,45"
491,11554,High School,Manual,F,S,1,2,0,4,15686,31,0,>=55
492,11555,Bachelors ,Clerical,F,M,1,0,0,1,55981,34,0,>=55
493,11556,Partial College,Manual,M,M,1,1,1,1,31550,82,1,"25,45"
494,11557,Bachelors ,Clerical,F,S,0,0,1,1,56406,53,1,"25,45"
495,11558,Bachelors ,Clerical,M,S,0,0,1,1,56314,78,0,"25,45"
496,11560,Bachelors ,Clerical,F,S,0,1,1,1,56250,53,1,"25,45"
497,11561,Partial High School,Manual,F,S,1,2,5,5,23103,71,1,"25,45"
498,11562,High School,Manual,M,M,1,1,1,1,21101,79,0,"25,45"
499,11563,High School,Manual,M,S,0,1,1,1,23122,68,1,"25,45"
500,11564,High School,Manual,M,S,0,2,1,1,24346,69,1,"25,45"
501,11565,High School,Manual,M,S,1,0,2,2,24241,79,1,"25,45"
502,11566,Bachelors ,Clerical,F,M,1,0,0,0,37873,54,0,"25,45"
503,11567,Bachelors ,Clerical,F,M,1,0,0,0,54988,49,0,"25,45"
504,11568,High School,Manual,F,S,1,0,2,2,17767,51,0,"25,45"
505,11571,Bachelors ,Skilled Manual,M,M,1,2,1,1,46864,86,1,"25,45"
506,11572,Bachelors ,Skilled Manual,M,M,1,2,1,1,59246,84,1,"25,45"
507,11573,High School,Manual,F,S,1,1,2,2,22622,59,1,"25,45"
508,11574,High School,Manual,F,S,1,1,2,2,14641,55,0,"25,45"
509,11575,High School,Manual,M,S,1,2,2,2,19664,77,1,"25,45"
510,11576,Bachelors ,Skilled Manual,M,M,1,2,1,1,49777,89,1,"25,45"
511,11577,Bachelors ,Skilled Manual,F,M,1,2,1,1,59515,59,0,"25,45"
512,11578,Partial High School,Manual,F,S,1,2,2,3,21200,53,0,"25,45"
513,11579,High School,Manual,M,S,1,1,3,3,22376,87,1,"25,45"
514,11581,Bachelors ,Professional,F,M,1,0,0,0,66945,51,0,"25,45"
515,11582,Partial College,Clerical,F,S,1,0,2,2,46702,56,0,"25,45"
516,11583,Partial College,Clerical,F,S,1,0,2,2,32077,58,1,"25,45"
517,11584,Bachelors ,Skilled Manual,M,M,1,0,0,1,57879,74,0,"25,45"
518,11585,Bachelors ,Skilled Manual,F,M,1,0,0,1,58426,52,0,"25,45"
519,11586,Bachelors ,Skilled Manual,M,M,1,0,0,1,60618,76,1,"25,45"
520,11587,Partial College,Clerical,M,S,1,2,2,2,49888,89,1,"25,45"
521,11588,Partial College,Clerical,F,M,0,2,2,2,47766,63,0,"25,45"
522,11589,Bachelors ,Skilled Manual,F,M,1,0,0,1,51392,48,0,"25,45"
523,11590,Partial College,Clerical,F,S,1,2,2,2,49737,59,0,"25,45"
524,11591,Partial College,Clerical,F,S,1,0,3,3,52713,67,1,"25,45"
525,11592,High School,Manual,M,S,0,1,0,0,12608,59,1,<25
526,11593,High School,Manual,M,S,1,1,0,0,10227,60,1,<25
527,11594,High School,Manual,M,S,1,2,4,4,25326,100,0,<25
528,11596,Bachelors ,Skilled Manual,M,M,1,0,0,1,53454,73,0,"25,45"
529,11598,Partial College,Clerical,F,S,1,3,3,3,41092,68,1,<25
530,11599,High School,Manual,F,S,0,1,0,0,15813,42,0,<25
531,11600,Partial College,Clerical,F,S,0,1,0,0,60473,50,1,<25
532,11602,Partial College,Clerical,M,S,0,1,0,0,48168,64,0,<25
533,11603,Partial College,Clerical,M,S,0,1,0,0,58729,64,0,<25
534,11604,Partial College,Clerical,M,S,1,1,0,0,46728,63,1,<25
535,11605,High School,Manual,F,S,0,1,0,0,16476,41,0,<25
536,11607,High School,Manual,M,S,1,1,0,0,20105,53,0,<25
537,11608,High School,Manual,M,S,0,1,0,0,20019,58,0,<25
538,11609,Partial College,Clerical,M,S,0,1,0,0,50855,62,0,<25
539,11610,Partial College,Clerical,M,S,0,1,0,0,57127,67,0,<25
540,11611,Partial High School,Manual,M,M,0,1,0,0,17865,57,0,<25
541,11612,Partial High School,Manual,M,S,0,2,0,0,13742,56,0,<25
542,11613,Partial College,Clerical,F,S,0,1,0,0,38370,41,0,<25
543,11614,Partial College,Clerical,F,S,0,1,0,0,29469,43,0,<25
544,11615,Bachelors ,Skilled Manual,M,M,1,0,1,1,53160,87,1,<25
545,11616,Bachelors ,Skilled Manual,F,M,1,0,1,1,55282,56,0,<25
546,11617,Graduate Degree,Skilled Manual,M,S,0,0,0,4,102769,77,0,"25,45"
547,11618,Graduate Degree,Skilled Manual,M,M,1,0,0,4,104694,82,0,"25,45"
548,11619,Graduate Degree,Skilled Manual,F,S,1,0,0,0,53543,41,0,"25,45"
549,11620,Graduate Degree,Skilled Manual,F,S,1,0,0,0,64308,46,0,"25,45"
550,11621,Graduate Degree,Skilled Manual,F,S,0,0,0,0,56540,47,0,"25,45"
551,11622,Graduate Degree,Skilled Manual,M,M,1,0,0,0,81306,71,1,"25,45"
552,11624,Graduate Degree,Skilled Manual,M,S,1,0,0,1,84705,75,1,"25,45"
553,11625,Graduate Degree,Skilled Manual,M,M,1,0,0,1,61463,76,0,"25,45"
554,11626,Graduate Degree,Skilled Manual,F,M,1,0,0,1,53438,49,0,"25,45"
555,11627,Graduate Degree,Skilled Manual,M,M,1,0,0,1,93201,78,1,"25,45"
556,11628,Graduate Degree,Skilled Manual,F,S,1,0,0,1,56071,44,0,"25,45"
557,11629,High School,Skilled Manual,M,S,1,3,4,4,55562,115,1,"25,45"
558,11630,Graduate Degree,Skilled Manual,F,M,1,0,0,1,88486,50,0,"25,45"
559,11631,Graduate Degree,Skilled Manual,M,M,1,0,1,1,97582,97,0,"25,45"
560,11632,Graduate Degree,Skilled Manual,F,M,1,0,1,1,88151,60,0,"25,45"
561,11633,Bachelors ,Skilled Manual,M,M,1,0,1,1,71138,85,0,"25,45"
562,11634,Graduate Degree,Skilled Manual,M,M,1,0,0,1,91951,78,0,"25,45"
563,11635,Graduate Degree,Skilled Manual,M,M,1,0,0,1,110464,86,0,"25,45"
564,11636,Graduate Degree,Professional,F,S,1,0,0,1,100207,54,1,"25,45"
565,11637,Graduate Degree,Professional,F,M,1,0,0,1,96458,58,0,"25,45"
566,11638,Graduate Degree,Professional,M,M,1,0,0,1,126377,82,0,"25,45"
567,11639,Graduate Degree,Professional,F,M,1,0,0,1,95791,55,0,"25,45"
568,11640,Bachelors ,Skilled Manual,F,M,1,0,1,1,43559,56,0,"25,45"
569,11641,Bachelors ,Skilled Manual,M,M,1,0,1,1,62992,88,0,"25,45"
570,11642,Bachelors ,Skilled Manual,F,M,1,1,1,1,51568,53,0,"25,45"
571,11644,Bachelors ,Skilled Manual,M,S,1,0,2,2,55588,88,1,"25,45"
572,11645,Bachelors ,Skilled Manual,F,S,1,0,2,2,65067,62,1,"25,45"
573,11646,Bachelors ,Skilled Manual,F,S,1,0,2,2,45250,56,0,"25,45"
574,11647,Bachelors ,Skilled Manual,M,S,0,0,2,2,66765,92,1,"25,45"
575,11648,Graduate Degree,Professional,M,S,1,0,0,1,126072,83,1,"25,45"
576,11649,Graduate Degree,Professional,M,M,1,0,0,1,104152,84,0,"25,45"
577,11651,Graduate Degree,Professional,F,M,1,0,0,1,88330,53,0,"25,45"
578,11653,Graduate Degree,Professional,F,S,1,0,0,1,91205,50,1,"25,45"
579,11654,Graduate Degree,Professional,F,M,1,0,0,1,93991,54,0,"25,45"
580,11656,Graduate Degree,Professional,F,M,1,0,0,3,96692,53,0,"25,45"
581,11658,Graduate Degree,Professional,M,M,1,0,0,1,115777,80,1,"25,45"
582,11659,Graduate Degree,Professional,M,S,1,0,0,1,104501,75,1,"25,45"
583,11661,Graduate Degree,Professional,M,S,1,0,0,1,114213,74,0,"25,45"
584,11662,Graduate Degree,Professional,M,S,1,0,0,2,121815,81,0,"25,45"
585,11664,Graduate Degree,Professional,F,S,1,0,0,4,107993,51,1,"25,45"
586,11665,Graduate Degree,Professional,F,M,1,0,0,4,101994,56,0,"25,45"
587,11666,Graduate Degree,Professional,M,M,1,0,0,2,128266,82,0,"25,45"
588,11667,Bachelors ,Skilled Manual,M,M,1,1,2,2,91784,107,0,"25,45"
589,11668,Bachelors ,Skilled Manual,F,S,1,1,2,2,86566,63,1,"25,45"
590,11669,Bachelors ,Skilled Manual,F,S,1,1,2,2,83327,64,1,"25,45"
591,11670,Bachelors ,Skilled Manual,F,S,1,1,2,2,76192,65,1,"25,45"
592,11671,Bachelors ,Skilled Manual,F,S,0,0,3,3,77739,77,1,"25,45"
593,11672,Bachelors ,Skilled Manual,M,M,1,1,3,3,91063,128,1,"25,45"
594,11673,Bachelors ,Skilled Manual,F,S,1,1,3,3,76999,69,1,"25,45"
595,11675,Graduate Degree,Professional,M,S,1,0,0,4,117334,77,1,"25,45"
596,11676,Graduate Degree,Professional,M,M,1,0,0,0,143799,87,0,"25,45"
597,11677,Graduate Degree,Professional,M,S,1,0,0,2,125228,78,0,"25,45"
598,11679,Graduate Degree,Professional,M,M,1,2,5,5,111165,159,1,"25,45"
599,11680,Graduate Degree,Professional,F,M,1,2,5,5,101164,98,0,"25,45"
600,11681,Graduate Degree,Professional,F,M,1,2,5,5,88901,96,0,"25,45"
601,11682,Graduate Degree,Professional,F,M,0,2,5,5,102060,102,0,"25,45"
602,11683,Graduate Degree,Professional,M,M,1,0,0,2,148045,91,0,"25,45"
603,11685,Bachelors ,Professional,M,M,0,1,0,0,64803,74,0,"25,45"
604,11686,Bachelors ,Professional,M,S,0,1,0,0,78241,68,1,"25,45"
605,11687,Bachelors ,Professional,M,S,0,1,0,0,70658,71,1,"25,45"
606,11688,Bachelors ,Skilled Manual,F,S,1,2,3,3,109482,76,1,"25,45"
607,11689,Bachelors ,Skilled Manual,M,M,1,2,3,3,127615,133,1,"25,45"
608,11690,Graduate Degree,Professional,F,M,1,0,0,0,79083,56,0,"25,45"
609,11691,Bachelors ,Professional,F,S,0,1,0,0,57425,46,0,"25,45"
610,11692,Bachelors ,Professional,M,M,0,1,0,0,68912,75,0,"25,45"
611,11693,Bachelors ,Skilled Manual,F,S,0,2,4,4,44958,71,0,"25,45"
612,11696,Bachelors ,Skilled Manual,F,S,1,3,5,5,57752,81,1,"25,45"
613,11697,Bachelors ,Skilled Manual,M,M,1,2,2,4,51180,96,0,"25,45"
614,11698,Bachelors ,Skilled Manual,M,M,1,2,2,4,55400,102,1,"25,45"
615,11699,Bachelors ,Skilled Manual,M,S,0,2,2,4,110604,105,1,"25,45"
616,11701,Bachelors ,Professional,M,M,1,2,2,4,103779,118,1,"25,45"
617,11702,Bachelors ,Professional,F,S,1,2,2,4,96672,70,0,"25,45"
618,11703,Bachelors ,Professional,F,S,0,1,0,0,90573,52,0,"25,45"
619,11704,Bachelors ,Professional,M,S,0,1,0,0,83186,71,1,"25,45"
620,11705,Graduate Degree,Professional,F,S,1,0,2,2,90008,62,0,"25,45"
621,11707,Bachelors ,Professional,F,S,1,3,2,4,94102,68,1,"25,45"
622,11708,Bachelors ,Professional,F,S,1,3,2,4,92621,67,0,"25,45"
623,11709,Graduate Degree,Professional,F,S,0,0,2,3,87258,65,0,"25,45"
624,11710,High School,Skilled Manual,F,M,1,2,2,3,44394,64,1,"25,45"
625,11711,Bachelors ,Professional,M,S,0,1,0,1,98143,72,1,"25,45"
626,11712,Partial College,Skilled Manual,F,M,1,1,0,1,84835,57,0,"25,45"
627,11713,Partial College,Skilled Manual,M,M,1,1,0,1,88988,84,1,"25,45"
628,11714,Partial College,Skilled Manual,F,M,1,1,0,1,75862,49,0,"25,45"
629,11715,Partial College,Skilled Manual,F,M,1,1,0,1,70199,52,1,"25,45"
630,11716,High School,Skilled Manual,M,S,1,2,2,4,56113,94,1,"25,45"
631,11717,Partial College,Skilled Manual,M,M,0,1,0,1,83017,80,1,"25,45"
632,11718,Partial College,Skilled Manual,F,M,1,1,0,1,83429,54,0,"25,45"
633,11719,High School,Skilled Manual,M,M,1,2,2,4,51493,99,1,"25,45"
634,11720,High School,Skilled Manual,F,M,1,2,2,4,37122,59,1,"25,45"
635,11721,High School,Skilled Manual,F,M,1,2,2,4,63509,68,0,"25,45"
636,11722,Partial College,Skilled Manual,M,M,1,1,0,1,97991,81,0,"25,45"
637,11723,Partial College,Skilled Manual,M,S,0,1,0,0,88272,73,0,"25,45"
638,11724,Partial College,Skilled Manual,M,S,0,1,0,0,78894,70,1,"25,45"
639,11725,Partial College,Skilled Manual,M,S,0,1,0,0,87848,79,0,"25,45"
640,11726,Partial College,Skilled Manual,M,S,0,1,0,0,85437,68,0,"25,45"
641,11727,Graduate Degree,Professional,M,S,0,1,0,0,118322,76,1,"25,45"
642,11729,Partial College,Skilled Manual,M,M,1,1,0,1,79153,75,0,"25,45"
643,11730,Partial College,Skilled Manual,F,M,1,1,0,1,68001,52,0,"25,45"
644,11731,Partial College,Skilled Manual,F,M,1,1,0,1,65568,58,0,"25,45"
645,11732,Partial College,Skilled Manual,M,M,1,1,0,1,93447,80,1,"25,45"
646,11734,Partial College,Skilled Manual,M,M,0,1,0,1,84197,82,1,"25,45"
647,11735,Partial College,Skilled Manual,F,M,1,1,0,1,81728,54,0,"25,45"
648,11736,Partial College,Skilled Manual,M,M,0,1,0,1,89025,76,0,"25,45"
649,11737,Bachelors ,Professional,F,M,1,0,3,4,75567,84,0,"25,45"
650,11738,Bachelors ,Professional,M,M,1,0,3,4,101863,130,1,"25,45"
651,11739,Graduate Degree,Professional,M,M,1,1,0,2,113691,83,1,"25,45"
652,11740,Graduate Degree,Professional,F,M,0,3,5,5,90836,100,1,"25,45"
653,11741,Graduate Degree,Professional,F,M,1,0,0,4,117309,60,0,"25,45"
654,11742,Bachelors ,Professional,M,S,0,1,2,3,115279,102,0,"25,45"
655,11743,Bachelors ,Professional,M,M,1,1,0,1,101282,79,1,"25,45"
656,11744,Bachelors ,Professional,F,M,1,1,0,1,93860,57,0,"25,45"
657,11745,Bachelors ,Professional,F,M,1,1,0,1,93370,54,0,"25,45"
658,11746,Bachelors ,Professional,M,S,1,1,0,1,99191,74,1,"25,45"
659,11747,Graduate Degree,Professional,F,M,1,1,4,5,103779,95,1,"25,45"
660,11749,Graduate Degree,Management,M,M,0,1,4,4,143760,153,1,"25,45"
661,11750,Bachelors ,Professional,F,M,1,1,2,2,72946,71,0,"25,45"
662,11751,Graduate Degree,Management,F,M,1,1,4,4,104411,93,0,"25,45"
663,11752,Graduate Degree,Management,F,M,1,1,4,4,123399,96,1,"25,45"
664,11753,Graduate Degree,Management,F,M,1,1,4,4,124501,93,1,"25,45"
665,11754,Bachelors ,Professional,F,M,1,0,0,2,99762,61,0,"25,45"
666,11755,Bachelors ,Professional,M,M,1,1,2,2,105552,116,1,"25,45"
667,11756,Bachelors ,Professional,F,S,0,1,2,2,74132,67,0,"25,45"
668,11757,Bachelors ,Professional,M,M,1,3,5,5,113699,158,1,"25,45"
669,11758,Bachelors ,Professional,M,M,1,3,5,5,92941,153,1,"25,45"
670,11759,Graduate Degree,Management,F,M,0,1,0,1,165340,54,1,"25,45"
671,11760,Bachelors ,Professional,F,M,1,4,5,5,100486,103,1,"25,45"
672,11761,Bachelors ,Professional,M,S,1,4,5,5,114931,148,1,"25,45"
673,11762,Bachelors ,Professional,M,M,1,4,5,5,103590,154,1,"25,45"
674,11763,Graduate Degree,Management,M,M,1,2,5,5,146667,175,1,"25,45"
675,11764,Graduate Degree,Management,F,S,1,3,5,5,123737,97,1,"25,45"
676,11765,Bachelors ,Professional,M,M,1,3,5,5,134989,165,1,"25,45"
